"lat":1.339628,"lng":103.933792,"gym_name":"Fraction of the Berlin Wall"
"lat":1.33811,"lng":103.929654,"gym_name":"Single Mast Net Climber"
"lat":1.346258,"lng":103.933028,"gym_name":"Temasek Polytechnic"
"lat":1.344908,"lng":103.931663,"gym_name":"Design in Park"
"lat":1.345416,"lng":103.930887,"gym_name":"Colourful scrap metallic sculpture"
"lat":1.346761,"lng":103.924804,"gym_name":"Bedok Reservoir Pavilion"
"lat":1.364866,"lng":103.838399,"gym_name":"Bishan Park: Water Playground"
"lat":1.366202,"lng":103.838689,"gym_name":"Ang Mo Kio Joint Temple"
"lat":1.365719,"lng":103.842505,"gym_name":"Tomatoes Stairwell"
"lat":1.364823,"lng":103.840915,"gym_name":"Twin Merlion Statues - Left"
"lat":1.365543,"lng":103.855948,"gym_name":"Exercise Wheels"
"lat":1.355214,"lng":103.850743,"gym_name":"SMRT Sports & Recreation Club"
"lat":1.35509,"lng":103.847651,"gym_name":"Bishan North Zone 1 RC Amphitheater"
"lat":1.357561,"lng":103.850263,"gym_name":"Bishan River Plains"
"lat":1.358862,"lng":103.848155,"gym_name":"Neighborhood Barbecue Area"
"lat":1.359743,"lng":103.848146,"gym_name":"An Enclosure for a Swing"
"lat":1.36365,"lng":103.848069,"gym_name":""
"lat":1.362271,"lng":103.846295,"gym_name":"Curved Park Canopy"
"lat":1.360148,"lng":103.85192,"gym_name":"Bishan Ang Mo Kio Park"
"lat":1.361545,"lng":103.852567,"gym_name":"Mother Mary Christ the King"
"lat":1.36299,"lng":103.855558,"gym_name":"409 AMK Plaque"
"lat":1.350697,"lng":103.852323,"gym_name":"Swans Statue"
"lat":1.349999,"lng":103.850699,"gym_name":"Bishan CC Water Fountain"
"lat":1.350825,"lng":103.848255,"gym_name":"Bishan MRT Station"
"lat":1.350496,"lng":103.848416,"gym_name":"Indoor Playground at Junction 8"
"lat":1.353677,"lng":103.835416,"gym_name":"Sin Ming Ville"
"lat":1.314168,"lng":103.877753,"gym_name":"Geylang Chinese Temple"
"lat":1.353219,"lng":103.834795,"gym_name":"Talk Cock Sing Song"
"lat":1.35193,"lng":103.85852,"gym_name":"Chuan Lane Park"
"lat":1.350917,"lng":103.83715,"gym_name":"Playground @ 309"
"lat":1.353388,"lng":103.861927,"gym_name":""
"lat":1.35301,"lng":103.841195,"gym_name":"Pagoda Statute"
"lat":1.356135,"lng":103.859905,"gym_name":"Tai Hwan Community Garden"
"lat":1.352242,"lng":103.840573,"gym_name":""
"lat":1.35659,"lng":103.860217,"gym_name":"Tai Hwan Terrace Playground"
"lat":1.351479,"lng":103.840058,"gym_name":"Tresalveo Plaque"
"lat":1.35387,"lng":103.831874,"gym_name":"Soo Chow Garden Playground"
"lat":1.359461,"lng":103.832216,"gym_name":"Blk 442 Playground"
"lat":1.35865,"lng":103.831144,"gym_name":"Stone Lantern"
"lat":1.354806,"lng":103.831439,"gym_name":""
"lat":1.358582,"lng":103.843403,"gym_name":"Bishan North Pavillon"
"lat":1.357043,"lng":103.844057,"gym_name":"Bishan North Woodball Club"
"lat":1.357952,"lng":103.842969,"gym_name":"Bishan North Neighborhood Park board 1"
"lat":1.360026,"lng":103.842186,"gym_name":"Fa-in Singing and Dancing School"
"lat":1.360858,"lng":103.842372,"gym_name":""
"lat":1.360628,"lng":103.836377,"gym_name":"Goddess of Mercy at Bright Hill"
"lat":1.359392,"lng":103.83608,"gym_name":"光明山"
"lat":1.362225,"lng":103.838024,"gym_name":"Pagoda of Sacred Deers"
"lat":1.355218,"lng":103.834287,"gym_name":"Bronze Statue of Our Lady"
"lat":1.356506,"lng":103.83419,"gym_name":"Thomson Park Estate Interim Park"
"lat":1.322308,"lng":103.940849,"gym_name":"Poles Playground"
"lat":1.323073,"lng":103.942288,"gym_name":"Playground @ Blk 51 Bedok South"
"lat":1.31965,"lng":103.941683,"gym_name":"Lucky Garden Playground"
"lat":1.320951,"lng":103.940505,"gym_name":"Old Village Mural"
"lat":1.320773,"lng":103.944251,"gym_name":"Siglap"
"lat":1.318362,"lng":103.945019,"gym_name":"Alien Pavilion"
"lat":1.325376,"lng":103.946074,"gym_name":"Bedok Trail - Highlands"
"lat":1.314777,"lng":103.941549,"gym_name":"Hua Yu Wee"
"lat":1.314451,"lng":103.939444,"gym_name":"Holy Grace Presbyterian Church"
"lat":1.316,"lng":103.944885,"gym_name":"Playground @ Bleu"
"lat":1.333396,"lng":103.9439,"gym_name":"Jalan Pari Dedap Playground"
"lat":1.332925,"lng":103.943862,"gym_name":"excercise equipments"
"lat":1.333304,"lng":103.9429,"gym_name":""
"lat":1.326588,"lng":103.941611,"gym_name":"Blk 183 Playground"
"lat":1.327941,"lng":103.941683,"gym_name":"Outdoor Clock Tower"
"lat":1.347558,"lng":103.924863,"gym_name":""
"lat":1.355536,"lng":103.934662,"gym_name":"Tampines Central Community Complex"
"lat":1.355638,"lng":103.932928,"gym_name":""
"lat":1.354839,"lng":103.92884,"gym_name":"THE ALPS RESIDENCES"
"lat":1.34732,"lng":103.933485,"gym_name":"Atomic Structure"
"lat":1.347842,"lng":103.929849,"gym_name":"Work Hard, Play Hard Sculpture"
"lat":1.350133,"lng":103.93101,"gym_name":"Blk889 Rectangle Court"
"lat":1.352235,"lng":103.931599,"gym_name":"Playground at Block 878"
"lat":1.351858,"lng":103.928272,"gym_name":"Santorini waterfall"
"lat":1.351678,"lng":103.862761,"gym_name":"Lorong Chuan Exit B"
"lat":1.351517,"lng":103.864961,"gym_name":"Lorong Chuan Station"
"lat":1.358804,"lng":103.863316,"gym_name":""
"lat":1.32531,"lng":103.947604,"gym_name":"Bedok Rise Park"
"lat":1.32459,"lng":103.949059,"gym_name":"Jalan Limau Manis Play Sign"
"lat":1.335558,"lng":103.948931,"gym_name":"石林普山联合宫"
"lat":1.336094,"lng":103.941071,"gym_name":"Bedok Park Connector"
"lat":1.341125,"lng":103.945156,"gym_name":"Mother and Child Horse"
"lat":1.340955,"lng":103.948369,"gym_name":""
"lat":1.329016,"lng":103.946803,"gym_name":"Tanah Merah Playground Marker"
"lat":1.327187,"lng":103.946514,"gym_name":"Tanah Merah MRT Station"
"lat":1.331786,"lng":103.94751,"gym_name":"Simpang Bedok Post Office"
"lat":1.332986,"lng":103.949632,"gym_name":"Mini Shelter by the Canal"
"lat":1.328087,"lng":103.95028,"gym_name":"Statue at Stratford Court"
"lat":1.340002,"lng":103.94928,"gym_name":"Fountain of Life"
"lat":1.347024,"lng":103.94064,"gym_name":"Mini Super Tree Grove"
"lat":1.344474,"lng":103.941651,"gym_name":"The Wheel The Taps And The Stars"
"lat":1.344165,"lng":103.824938,"gym_name":"Painted Wings Board"
"lat":1.370839,"lng":103.835257,"gym_name":"Kebun Bahru View (Left)"
"lat":1.350143,"lng":103.829985,"gym_name":"Partnerships Between Plants And Animals Board"
"lat":1.371737,"lng":103.834275,"gym_name":"Ellington Square Playground"
"lat":1.348492,"lng":103.829959,"gym_name":"Cycle of Life And Death Board"
"lat":1.373335,"lng":103.837337,"gym_name":"Kebun Baru Community Club"
"lat":1.349117,"lng":103.829678,"gym_name":"How A Fig Strangles Its Host Board"
"lat":1.367726,"lng":103.837366,"gym_name":"Carved Flower on the Wall"
"lat":1.359516,"lng":103.826952,"gym_name":"Map of Macritchie Trails"
"lat":1.367319,"lng":103.840222,"gym_name":"Kebun Baru Food Centre Commemorative Plaque"
"lat":1.360965,"lng":103.822081,"gym_name":"SICC Entrance"
"lat":1.369734,"lng":103.842553,"gym_name":"Kebun Baru Spring"
"lat":1.359977,"lng":103.827517,"gym_name":"Tree Top Walk, Macritchie Reservoir"
"lat":1.368848,"lng":103.842549,"gym_name":"Upgrading Project Plaque"
"lat":1.359565,"lng":103.829113,"gym_name":"Flame Tree Park"
"lat":1.372526,"lng":103.844793,"gym_name":"Chinese Fountain Feature"
"lat":1.358824,"lng":103.830166,"gym_name":"Housing Play Area"
"lat":1.370021,"lng":103.825747,"gym_name":"Gazebo"
"lat":1.357426,"lng":103.825704,"gym_name":""
"lat":1.359224,"lng":103.826769,"gym_name":"Changing Times, Changing Minds educational sign at Windsor Nature Park"
"lat":1.370376,"lng":103.825988,"gym_name":"Kallang River Reservoir Historical Plaque"
"lat":1.358405,"lng":103.827321,"gym_name":"Venus Green Park"
"lat":1.368836,"lng":103.831833,"gym_name":"Ang Mo Kio Heritage Trail Pillar"
"lat":1.370727,"lng":103.832427,"gym_name":"Shangri-la Park"
"lat":1.313283,"lng":103.951538,"gym_name":""
"lat":1.365056,"lng":103.828383,"gym_name":"九鯉洞 Temple Entrance"
"lat":1.311964,"lng":103.952056,"gym_name":"Area G - Seashell at East Coast Park"
"lat":1.368453,"lng":103.831645,"gym_name":"Dolphins Mural"
"lat":1.3109,"lng":103.949796,"gym_name":"East Coast Park Area F"
"lat":1.311213,"lng":103.951934,"gym_name":"Starfish Area F"
"lat":1.367983,"lng":103.831097,"gym_name":"Ang Mo Kio"
"lat":1.323526,"lng":103.953833,"gym_name":"Bedok Methodist Church "
"lat":1.367503,"lng":103.825591,"gym_name":""
"lat":1.321979,"lng":103.953664,"gym_name":"Masjid Al-Taqua"
"lat":1.382733,"lng":103.823203,"gym_name":"Succeeding Despite Humble Beginnings"
"lat":1.317952,"lng":103.952567,"gym_name":"Upper East Coast Bus Terminal"
"lat":1.382628,"lng":103.821927,"gym_name":"Life by the Water"
"lat":1.380107,"lng":103.831258,"gym_name":"Teacher's Housing Estate Heritage Marker"
"lat":1.319891,"lng":103.953468,"gym_name":"Grace Bible Presbyterian Church"
"lat":1.381896,"lng":103.828113,"gym_name":"Water Feature at Poets Villas"
"lat":1.319154,"lng":103.948411,"gym_name":"Kew Crescent Park"
"lat":1.373588,"lng":103.829888,"gym_name":"Twin Pavilions"
"lat":1.311123,"lng":103.946428,"gym_name":"ECP Flower Tower"
"lat":1.375453,"lng":103.829418,"gym_name":"JCUS UT library"
"lat":1.31027,"lng":103.946774,"gym_name":"Do not Step on the Cirrus Clouds"
"lat":1.376008,"lng":103.826236,"gym_name":"Lower Peirce Trail Casuarina Entrance"
"lat":1.327441,"lng":103.952873,"gym_name":"Bedok Ria Crescent Playground"
"lat":1.375263,"lng":103.824802,"gym_name":"Board Of Fern"
"lat":1.376989,"lng":103.842405,"gym_name":"Sculpture at AMK Blk 150"
"lat":1.376252,"lng":103.840759,"gym_name":"The Watchtower "
"lat":1.376889,"lng":103.839285,"gym_name":"Arch Entrance to Kebun Baru Link 2"
"lat":1.381388,"lng":103.841381,"gym_name":"Yio Chu Kang Community Club"
"lat":1.382199,"lng":103.844429,"gym_name":"Yio Chu Kang MRT Station"
"lat":1.379869,"lng":103.84304,"gym_name":"YCK Heights Clock Tower"
"lat":1.379148,"lng":103.838692,"gym_name":""
"lat":1.382695,"lng":103.836529,"gym_name":"The Calrose Water Fountain"
"lat":1.381434,"lng":103.833319,"gym_name":"First Evangelical Reform Church"
"lat":1.374557,"lng":103.837439,"gym_name":"Bethesda Church"
"lat":1.375917,"lng":103.837485,"gym_name":"AMK Blk 177 Fitness Corner"
"lat":1.374164,"lng":103.838952,"gym_name":"Mayflower Mural"
"lat":1.380736,"lng":103.846125,"gym_name":"The Grassroots' Club"
"lat":1.382229,"lng":103.846268,"gym_name":"Display of Sports Balls"
"lat":1.381838,"lng":103.846587,"gym_name":"YCK Swimming Complex"
"lat":1.374392,"lng":103.844815,"gym_name":""
"lat":1.376418,"lng":103.850828,"gym_name":"Nanyang Polytechnic"
"lat":1.374804,"lng":103.845282,"gym_name":"Ang Mo Kio Public Library"
"lat":1.389859,"lng":103.852237,"gym_name":""
"lat":1.334625,"lng":103.954466,"gym_name":"Rounded Theater at ITE"
"lat":1.373493,"lng":103.844872,"gym_name":"Ang Mo Kio Town Garden West Playground"
"lat":1.389536,"lng":103.849148,"gym_name":"Play Pen"
"lat":1.334749,"lng":103.952992,"gym_name":"Four Stakes"
"lat":1.367429,"lng":103.84703,"gym_name":"Clock Tower at Teck Ghee"
"lat":1.39092,"lng":103.846728,"gym_name":""
"lat":1.367548,"lng":103.847172,"gym_name":"Water Fountain @ Teck Ghee Zone J Recreational Space"
"lat":1.383894,"lng":103.847926,"gym_name":""
"lat":1.371788,"lng":103.845748,"gym_name":"Broadway Plaza"
"lat":1.385637,"lng":103.848357,"gym_name":"六巡三合庙"
"lat":1.388565,"lng":103.838901,"gym_name":"Rat Painter Grafitti at Lentor Loop"
"lat":1.389881,"lng":103.838757,"gym_name":"Countryside Hut"
"lat":1.387296,"lng":103.838841,"gym_name":"Lentor Plain Playground"
"lat":1.385236,"lng":103.836976,"gym_name":"Lentor Green Recreational Corner"
"lat":1.383,"lng":103.840842,"gym_name":"Snail and Butterfly Playground"
"lat":1.384332,"lng":103.842676,"gym_name":""
"lat":1.388118,"lng":103.844297,"gym_name":"Green Vase Sculpture"
"lat":1.386804,"lng":103.828892,"gym_name":""
"lat":1.384371,"lng":103.822163,"gym_name":"Maximising Resources"
"lat":1.384253,"lng":103.823169,"gym_name":"Rambutans Galore!"
"lat":1.344025,"lng":103.954922,"gym_name":"The Four Blocks"
"lat":1.342648,"lng":103.953804,"gym_name":"Simei MRT Station"
"lat":1.336821,"lng":103.952906,"gym_name":"Sion Presbyterian Mission House"
"lat":1.372191,"lng":103.8496,"gym_name":"Cheng San Plaque"
"lat":1.36974,"lng":103.849682,"gym_name":"Ang Mo Kio MRT Station"
"lat":1.372887,"lng":103.850835,"gym_name":"City View"
"lat":1.376125,"lng":103.854956,"gym_name":"ITE Headquarters and ITE College Central"
"lat":1.3752,"lng":103.854952,"gym_name":""
"lat":1.372297,"lng":103.854608,"gym_name":"The Clock Tower"
"lat":1.390455,"lng":103.855419,"gym_name":"Sunrise Drive Playground II"
"lat":1.3125,"lng":103.956388,"gym_name":"PCN Pitstop"
"lat":1.324721,"lng":103.956047,"gym_name":""
"lat":1.323005,"lng":103.957412,"gym_name":"Eastwood Park Playground"
"lat":1.359797,"lng":103.819941,"gym_name":"SICC Eagle Lion"
"lat":1.308412,"lng":103.939484,"gym_name":"Xtreme Skate Park"
"lat":1.308419,"lng":103.940939,"gym_name":"Bedok Jetty"
"lat":1.306388,"lng":103.935833,"gym_name":"Castle Beach"
"lat":1.343033,"lng":103.827406,"gym_name":"Lords of the Skies Board"
"lat":1.342509,"lng":103.83299,"gym_name":"Macritchie Reservoir"
"lat":1.341818,"lng":103.831842,"gym_name":"Zig Zag Bridge MacRitchie Reservoir"
"lat":1.342226,"lng":103.83473,"gym_name":"Pyramid Net"
"lat":1.341547,"lng":103.833968,"gym_name":"Giant Stone Lantern"
"lat":1.341075,"lng":103.820117,"gym_name":"Jering Hut"
"lat":1.343481,"lng":103.821406,"gym_name":"Mini Sawmills Board"
"lat":1.367927,"lng":103.848603,"gym_name":"Sun and Rainbows Paintings "
"lat":1.381456,"lng":103.869002,"gym_name":"Seletar Terrace Playground"
"lat":1.378847,"lng":103.856811,"gym_name":"Water Flow Feature"
"lat":1.376691,"lng":103.857496,"gym_name":"ITE Ang Mo Kio Tiled Building"
"lat":1.377249,"lng":103.856427,"gym_name":"Running Man Art"
"lat":1.376677,"lng":103.86706,"gym_name":"Automation Mural"
"lat":1.379106,"lng":103.86669,"gym_name":"Stratton walk fitness corner"
"lat":1.379328,"lng":103.866971,"gym_name":""
"lat":1.387756,"lng":103.869075,"gym_name":"Remembering Seletar"
"lat":1.387479,"lng":103.869819,"gym_name":""
"lat":1.385227,"lng":103.865997,"gym_name":"Neram Shelter"
"lat":1.384494,"lng":103.862687,"gym_name":"Mimosa Park Playground"
"lat":1.388185,"lng":103.863065,"gym_name":"Begonia Road Playground"
"lat":1.389616,"lng":103.860282,"gym_name":"Tamarind Road Playground"
"lat":1.390538,"lng":103.85976,"gym_name":"Serenity Park"
"lat":1.383175,"lng":103.861435,"gym_name":"Mimosa Walk Playground"
"lat":1.386606,"lng":103.858641,"gym_name":"Saraca Road Playground"
"lat":1.373375,"lng":103.869937,"gym_name":"Zong Yi Tian Ming Temple"
"lat":1.379813,"lng":103.87358,"gym_name":"Ang Mo Kio Linear Park"
"lat":1.36906,"lng":103.872864,"gym_name":"Hiang Foo Siang Temple (玄夫仙庙)"
"lat":1.372326,"lng":103.87037,"gym_name":"Pavilion"
"lat":1.37281,"lng":103.87153,"gym_name":"Sheltered BBQ Corner"
"lat":1.36818,"lng":103.871968,"gym_name":"Hwi Yoh Green"
"lat":1.368045,"lng":103.873196,"gym_name":"Climb the Ball"
"lat":1.367983,"lng":103.871475,"gym_name":"Play Area"
"lat":1.371848,"lng":103.857586,"gym_name":"Playground @ 557"
"lat":1.368687,"lng":103.858229,"gym_name":""
"lat":1.370521,"lng":103.865219,"gym_name":""
"lat":1.371036,"lng":103.864983,"gym_name":"Gain City - Van Branding"
"lat":1.365454,"lng":103.865524,"gym_name":"Water Feature of the Village"
"lat":1.36482,"lng":103.865487,"gym_name":"My Village"
"lat":1.368059,"lng":103.857098,"gym_name":""
"lat":1.366674,"lng":103.858712,"gym_name":"Teck Ghee Grandeur"
"lat":1.36577,"lng":103.858012,"gym_name":"波东巴西联合庙 Arch"
"lat":1.366571,"lng":103.856355,"gym_name":"10AMK Pavilion"
"lat":1.367449,"lng":103.85497,"gym_name":"Chong Boon Rise"
"lat":1.369775,"lng":103.855251,"gym_name":"Dragon Head"
"lat":1.35486,"lng":103.936102,"gym_name":"Pavilion Hut"
"lat":1.357973,"lng":103.930592,"gym_name":"Signboard to Tampines Central Community Club"
"lat":1.35926,"lng":103.937018,"gym_name":"Modernized See Saw"
"lat":1.359817,"lng":103.934794,"gym_name":"Mangosteen Garden Entrance"
"lat":1.359244,"lng":103.935181,"gym_name":"Radial Circle"
"lat":1.348754,"lng":103.936101,"gym_name":"Tampines West Community Club"
"lat":1.353886,"lng":103.936467,"gym_name":"Pebble 8"
"lat":1.354006,"lng":103.936181,"gym_name":"Clock Tower at Tampines Central Park"
"lat":1.353456,"lng":103.935912,"gym_name":"Welcome to Tampines Ville Sign"
"lat":1.353848,"lng":103.937482,"gym_name":"Tampines Central Park Amphitheatre"
"lat":1.354088,"lng":103.937953,"gym_name":"Giant Watermelon"
"lat":1.359175,"lng":103.938422,"gym_name":""
"lat":1.359652,"lng":103.938425,"gym_name":"Fitness Corner 2"
"lat":1.356806,"lng":103.93824,"gym_name":"Tampines the Premiere"
"lat":1.354116,"lng":103.937654,"gym_name":"Acorn Children's Garden"
"lat":1.355505,"lng":103.939883,"gym_name":"Masjid Darul Ghufran"
"lat":1.334967,"lng":103.834551,"gym_name":"National Equestrian Park"
"lat":1.335316,"lng":103.82614,"gym_name":"Tomb Guardian"
"lat":1.33692,"lng":103.826732,"gym_name":"Ong Sam Leong Tomb"
"lat":1.338233,"lng":103.817403,"gym_name":"Fitness Corner B"
"lat":1.336208,"lng":103.81858,"gym_name":""
"lat":1.335457,"lng":103.818202,"gym_name":"Syonan Jinja Plaque"
"lat":1.365427,"lng":103.935475,"gym_name":"612B Fitness Corner"
"lat":1.365487,"lng":103.935256,"gym_name":"Flower House Playground"
"lat":1.352125,"lng":103.943164,"gym_name":"UOB Bank at Tampines Central"
"lat":1.351929,"lng":103.941715,"gym_name":"NTUC Sculpture"
"lat":1.353411,"lng":103.949154,"gym_name":"Festival Park West Entrance"
"lat":1.3519,"lng":103.943901,"gym_name":"Equality Star Sculpture"
"lat":1.353256,"lng":103.945099,"gym_name":"Tampines MRT Station"
"lat":1.348009,"lng":103.944275,"gym_name":""
"lat":1.347205,"lng":103.944457,"gym_name":"Tampines St 11 Landmark"
"lat":1.34921,"lng":103.948323,"gym_name":"Tampines Park Connector"
"lat":1.348435,"lng":103.940588,"gym_name":"The Pavilion At Tampines Garden"
"lat":1.348948,"lng":103.942785,"gym_name":"Tampines Park Plaque"
"lat":1.358935,"lng":103.943307,"gym_name":"Sunplaza Park Stage"
"lat":1.359443,"lng":103.94721,"gym_name":"Clean and Green Singapore 2012"
"lat":1.35995,"lng":103.944034,"gym_name":"Sun Plaza Park Woodball Course"
"lat":1.356026,"lng":103.945664,"gym_name":"Blk 504 Playground"
"lat":1.356521,"lng":103.946505,"gym_name":"Rock Garden"
"lat":1.356083,"lng":103.948415,"gym_name":"Spaceship Amphitheatre"
"lat":1.363967,"lng":103.939834,"gym_name":""
"lat":1.363661,"lng":103.937872,"gym_name":""
"lat":1.363771,"lng":103.945464,"gym_name":"Eco Park West Entrance"
"lat":1.36375,"lng":103.946359,"gym_name":"Butterflies"
"lat":1.36274,"lng":103.857582,"gym_name":"Playground @476"
"lat":1.359958,"lng":103.860301,"gym_name":"Burghley Squash and Tennis Centre"
"lat":1.349497,"lng":103.865878,"gym_name":"Key Water Feature"
"lat":1.3494,"lng":103.86775,"gym_name":"Bethesda Centre"
"lat":1.35414,"lng":103.866008,"gym_name":""
"lat":1.363575,"lng":103.866351,"gym_name":"The Explorer by Ng Eng Teng"
"lat":1.360117,"lng":103.86384,"gym_name":"Chartwell Drive Park"
"lat":1.354571,"lng":103.867624,"gym_name":"Singapore Buildings Mural"
"lat":1.36487,"lng":103.876825,"gym_name":"Japanese Cemetery Park"
"lat":1.36526,"lng":103.876716,"gym_name":"Japanese War Memorial Monument"
"lat":1.368131,"lng":103.875714,"gym_name":"Boat Carving"
"lat":1.371792,"lng":103.875139,"gym_name":"Orange Hippo at Jalan Kayu Zone 6"
"lat":1.370048,"lng":103.874224,"gym_name":"The Serangoon"
"lat":1.370537,"lng":103.878753,"gym_name":"Playground @blk 635 Hougang Ave 8"
"lat":1.369106,"lng":103.880013,"gym_name":"Park Villas Terrace Playground"
"lat":1.364066,"lng":103.88121,"gym_name":"Parry Ave Interim Park"
"lat":1.366995,"lng":103.880082,"gym_name":"Fontaine Parry Condominium"
"lat":1.356685,"lng":103.880915,"gym_name":"Kim Tian Christian Church"
"lat":1.357476,"lng":103.881963,"gym_name":"The Helping Hand"
"lat":1.363716,"lng":103.869705,"gym_name":""
"lat":1.359878,"lng":103.872715,"gym_name":"Natural View Mural"
"lat":1.356066,"lng":103.872647,"gym_name":"Blue Mushroom Chair"
"lat":1.356234,"lng":103.871733,"gym_name":"Serangoon Community Park"
"lat":1.357591,"lng":103.872724,"gym_name":"Community Amphitheatre"
"lat":1.359097,"lng":103.874165,"gym_name":"Tai Seng Christian Church"
"lat":1.357083,"lng":103.874703,"gym_name":"Serangoon Swimming Complex"
"lat":1.356313,"lng":103.877348,"gym_name":"Church of the Immaculate Heart of Mary"
"lat":1.360564,"lng":103.874819,"gym_name":"Hilbre 28 Residences Signage"
"lat":1.360129,"lng":103.875064,"gym_name":"d’hiro@Hillside Signage"
"lat":1.361348,"lng":103.878416,"gym_name":"iSuites@Palm Signage"
"lat":1.352521,"lng":103.875768,"gym_name":"Paya Lebar Methodist Church"
"lat":1.371849,"lng":103.930099,"gym_name":"Tampines North Wafer Fab Park"
"lat":1.371155,"lng":103.933115,"gym_name":""
"lat":1.367009,"lng":103.927654,"gym_name":"九仙宫"
"lat":1.366701,"lng":103.926497,"gym_name":"Elephant Shrine"
"lat":1.370884,"lng":103.942494,"gym_name":"\"
"lat":1.372399,"lng":103.942696,"gym_name":""
"lat":1.36658,"lng":103.94272,"gym_name":""
"lat":1.37121,"lng":103.944735,"gym_name":""
"lat":1.370869,"lng":103.948628,"gym_name":"Costa Ris"
"lat":1.372774,"lng":103.949199,"gym_name":"Pasir Ris MRT Station"
"lat":1.373837,"lng":103.8741,"gym_name":"Hwi Yoh Community Centre"
"lat":1.373999,"lng":103.876233,"gym_name":"Fitness Corner"
"lat":1.375692,"lng":103.879161,"gym_name":""
"lat":1.379705,"lng":103.874299,"gym_name":"Luxus Hill Park"
"lat":1.377965,"lng":103.877522,"gym_name":""
"lat":1.382489,"lng":103.876246,"gym_name":"Church of Saint Vincent De Paul"
"lat":1.38133,"lng":103.880031,"gym_name":"Rainbow Walkway to Buangkok"
"lat":1.379364,"lng":103.880117,"gym_name":""
"lat":1.376949,"lng":103.882349,"gym_name":"Giant Values Block Mural"
"lat":1.375165,"lng":103.881436,"gym_name":"Kindness Flat Mural"
"lat":1.384046,"lng":103.881953,"gym_name":"Playground at Blk 992B"
"lat":1.384153,"lng":103.881208,"gym_name":""
"lat":1.383014,"lng":103.88105,"gym_name":"PlayHouse Slide @ Buangkok Square Park"
"lat":1.389104,"lng":103.880068,"gym_name":"Brown Monster"
"lat":1.389349,"lng":103.873259,"gym_name":"Fern Spring"
"lat":1.385462,"lng":103.873358,"gym_name":""
"lat":1.385881,"lng":103.873445,"gym_name":"Jalan Selaseh Park"
"lat":1.383358,"lng":103.87871,"gym_name":""
"lat":1.383564,"lng":103.877659,"gym_name":"Singa on a Bench"
"lat":1.387834,"lng":103.874186,"gym_name":"Fernvale Lane Exercise Corner"
"lat":1.369314,"lng":103.884943,"gym_name":"613 Chinese Chess Table"
"lat":1.36899,"lng":103.882762,"gym_name":"The Stone Structure"
"lat":1.374934,"lng":103.883003,"gym_name":"Ci Yuan Community Club"
"lat":1.360094,"lng":103.884829,"gym_name":"Kovan Station"
"lat":1.359735,"lng":103.883603,"gym_name":"Water Statues"
"lat":1.355348,"lng":103.883958,"gym_name":"Heritage Tree"
"lat":1.349186,"lng":103.873767,"gym_name":"Mural of Branches"
"lat":1.349543,"lng":103.873268,"gym_name":"Water Fountain at Nex"
"lat":1.346276,"lng":103.870953,"gym_name":""
"lat":1.349922,"lng":103.873376,"gym_name":"NEX"
"lat":1.350152,"lng":103.872927,"gym_name":"Serangoon Library"
"lat":1.350401,"lng":103.870863,"gym_name":"Home Wall Mural"
"lat":1.351871,"lng":103.869819,"gym_name":"Wall Drawing"
"lat":1.378575,"lng":103.882787,"gym_name":"Blk 910 "
"lat":1.34829,"lng":103.875506,"gym_name":"423 Playground"
"lat":1.349275,"lng":103.874839,"gym_name":"Malay Face Mural"
"lat":1.349107,"lng":103.874264,"gym_name":"Flowers by the City"
"lat":1.350905,"lng":103.87627,"gym_name":"Liew Lian Gardens"
"lat":1.361084,"lng":103.892713,"gym_name":"En-Naeem Mosque"
"lat":1.363432,"lng":103.891576,"gym_name":""
"lat":1.362817,"lng":103.891342,"gym_name":"Bbq Pit and Pavilion"
"lat":1.364543,"lng":103.889559,"gym_name":"Crane Feature Lights"
"lat":1.364372,"lng":103.890863,"gym_name":""
"lat":1.364944,"lng":103.88594,"gym_name":"Church Of Christ"
"lat":1.356848,"lng":103.892093,"gym_name":"Mini Playground"
"lat":1.359043,"lng":103.892627,"gym_name":"Zi Yun Kai Ji Kong Temple"
"lat":1.352824,"lng":103.884884,"gym_name":"Family Sculpture"
"lat":1.351495,"lng":103.88394,"gym_name":"138 Giant Insect Playground"
"lat":1.351906,"lng":103.882389,"gym_name":"Minton Badminton Court"
"lat":1.350506,"lng":103.890166,"gym_name":"Stone Guardian"
"lat":1.350732,"lng":103.886342,"gym_name":"Lor Ah Soo 132 Playground"
"lat":1.351282,"lng":103.886141,"gym_name":"Sunset Wall Mural"
"lat":1.349094,"lng":103.887503,"gym_name":"Hong Lai Sze Temple"
"lat":1.348836,"lng":103.889471,"gym_name":"Hougang Avenue 3 Park Connector Map"
"lat":1.348285,"lng":103.880599,"gym_name":"Bethany Presbyterian"
"lat":1.348612,"lng":103.882381,"gym_name":"Nam Ann Siang Theon"
"lat":1.348624,"lng":103.879814,"gym_name":"Kancanarama Buddhist Temple"
"lat":1.355758,"lng":103.889822,"gym_name":"Park Connector Signage"
"lat":1.355497,"lng":103.885778,"gym_name":"Aroozoo Park "
"lat":1.3547,"lng":103.887933,"gym_name":"Mini Playground at Blk 120"
"lat":1.361049,"lng":103.885773,"gym_name":"Simon Road Market Sellers Statue"
"lat":1.362914,"lng":103.887822,"gym_name":""
"lat":1.365799,"lng":103.895675,"gym_name":"Tian De Temple"
